,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,locution_conclusion,locution_premise,conclusion,premise,connection,nodeset_id,id_conclusion,id_premise,id_connection,argument_linked,speaker_conclusion,speaker_premise,speaker,Text,same_speakers,different_speakers,Words,Num_words,care.virtue,care.vice,fairness.virtue,fairness.vice,loyalty.virtue,loyalty.vice,authority.virtue,authority.vice,sanctity.virtue,sanctity.vice,num care.virtue,num care.vice,num fairness.virtue,num fairness.vice,num loyalty.virtue,num loyalty.vice,num authority.virtue,num authority.vice,num sanctity.virtue,num sanctity.vice,contains_care_virtue,contains_care_vice,contains_fairness_virtue,contains_fairness_vice,contains_sanctity_virtue,contains_sanctity_vice,contains_authority_virtue,contains_authority_vice,contains_loyalty_virtue,contains_loyalty_vice,no moral foundation words
227,227,227,237,But that has become incredibly dangerous and insupportable.,"And it is because, I think, debt certainly was not stigmatised that we’ve somehow allowed ourselves to go along with it",that has become incredibly dangerous and insupportable,it is because debt certainly was not stigmatised that we’ve somehow allowed ourselves to go along with it,RA,nodeset6215,30266,115089,115087,True,SR,SR,SR,"And it is because, I think, debt certainly was not stigmatised that we’ve somehow allowed ourselves to go along with it,But that has become incredibly dangerous and insupportable.",True,False,"['and', 'it', 'be', 'because', 'I', 'think', 'debt', 'certainly', 'be', 'not', 'stigmatise', 'that', 'we', '’', 've', 'somehow', 'allow', 'ourselves', 'to', 'go', 'along', 'with', 'it', 'but', 'that', 'have', 'become', 'incredibly', 'dangerous', 'and', 'insupportable']",31,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
228,228,228,238,That seems to me to be beneficial,It raises living standards,That seems to be beneficial,It raises living standards,RA,nodeset6216,115095,30688,115099,False,JL,JL,JL,"It raises living standards,That seems to me to be beneficial",True,False,"['it', 'raise', 'living', 'standard', 'that', 'seem', 'to', 'I', 'to', 'be', 'beneficial']",11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
229,229,229,239,I don’t buy that at all,I think that credit raises living standards,JL doesn’t buy that at all,credit raises living standards,RA,nodeset6216,30703,30706,115105,True,JL,JL,JL,"I think that credit raises living standards,I don’t buy that at all",True,False,"['I', 'think', 'that', 'credit', 'raise', 'living', 'standard', 'I', 'do', 'not', 'buy', 'that', 'at', 'all']",14,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
230,230,230,240,It’s beneficial to people,because it allows them to fund today’s purchases out of their future income,It’s beneficial to people,it allows them to fund today’s purchases out of their future income,RA,nodeset6216,30715,30721,115111,False,JL,JL,JL,"because it allows them to fund today’s purchases out of their future income,It’s beneficial to people",True,False,"['because', 'it', 'allow', 'they', 'to', 'fund', 'today', '’', 's', 'purchase', 'out', 'of', 'their', 'future', 'income', 'it', '’', 'beneficial', 'to', 'people']",20,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
231,231,231,241,That seems to me to be beneficial,"So, if I want a washing machine, I have to go to the launderette every week at the moment and spend several pounds in the launderette.",That seems to be beneficial,"if I want a washing machine, I have to go to the launderette every week at the moment and spend several pounds in the launderette",RA,nodeset6216,115095,30677,115114,True,JL,JL,JL,"So, if I want a washing machine, I have to go to the launderette every week at the moment and spend several pounds in the launderette.,That seems to me to be beneficial",True,False,"['so', 'if', 'I', 'want', 'a', 'washing', 'machine', 'I', 'have', 'to', 'go', 'to', 'the', 'launderette', 'every', 'week', 'at', 'the', 'moment', 'and', 'spend', 'several', 'pound', 'in', 'the', 'launderette', 'that', 'seem', 'to', 'I', 'to', 'be', 'beneficial']",33,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
232,232,232,242,That seems to me to be beneficial,"But, if I buy the washing machine, on credit, I can have my own washing machine, for pretty much the same amount of money that I'm spending in the launderette",That seems to be beneficial,"if I buy the washing machine, on credit, I can have my own washing machine, for pretty much the same amount of money that I'm spending in the launderette",RA,nodeset6216,115095,30680,115114,True,JL,JL,JL,"But, if I buy the washing machine, on credit, I can have my own washing machine, for pretty much the same amount of money that I'm spending in the launderette,That seems to me to be beneficial",True,False,"['but', 'if', 'I', 'buy', 'the', 'washing', 'machine', 'on', 'credit', 'I', 'can', 'have', 'my', 'own', 'washing', 'machine', 'for', 'pretty', 'much', 'the', 'same', 'amount', 'of', 'money', 'that', 'I', 'm', 'spend', 'in', 'the', 'launderette', 'that', 'seem', 'to', 'I', 'to', 'be', 'beneficial']",38,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
233,233,233,243,"And this idea of usury has been – well, it’s been fiddled, hasn’t it, over the years?",It raises living standards,this idea of usury has been fiddled over the years,It raises living standards,RA,nodeset6216,30694,30688,115117,False,JL,JL,JL,"It raises living standards,And this idea of usury has been – well, it’s been fiddled, hasn’t it, over the years?",True,False,"['it', 'raise', 'living', 'standard', 'and', 'this', 'idea', 'of', 'usury', 'have', 'be', '–', 'well', 'it', '’', 's', 'be', 'fiddle', 'have', 'not', 'it', 'over', 'the', 'year']",24,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
234,234,234,244,"Because why did we have money lenders from one religious persuasion unable to lend to their own persuasion, but happily would lend to those of another religious persuasion?","And this idea of usury has been – well, it’s been fiddled, hasn’t it, over the years?","we had money lenders from one religious persuasion unable to lend to their own persuasion, but happily would lend to those of another religious persuasion",this idea of usury has been fiddled over the years,RA,nodeset6216,30697,30694,115120,False,JL,JL,JL,"And this idea of usury has been – well, it’s been fiddled, hasn’t it, over the years?,Because why did we have money lenders from one religious persuasion unable to lend to their own persuasion, but happily would lend to those of another religious persuasion?",True,False,"['and', 'this', 'idea', 'of', 'usury', 'have', 'be', '–', 'well', 'it', '’', 's', 'be', 'fiddle', 'have', 'not', 'it', 'over', 'the', 'year', 'because', 'why', 'do', 'we', 'have', 'money', 'lender', 'from', 'one', 'religious', 'persuasion', 'unable', 'to', 'lend', 'to', 'their', 'own', 'persuasion', 'but', 'happily', 'would', 'lend', 'to', 'those', 'of', 'another', 'religious', 'persuasion']",48,,,,,,,,,religious,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
235,235,235,245,I don’t buy that at all,It’s beneficial to people,JL doesn’t buy that at all,It’s beneficial to people,RA,nodeset6216,30703,30715,115105,True,JL,JL,JL,"It’s beneficial to people,I don’t buy that at all",True,False,"['it', '’', 'beneficial', 'to', 'people', 'I', 'do', 'not', 'buy', 'that', 'at', 'all']",12,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
236,236,236,246,"Well, I think that’s slightly disingenuous, if I may say so",Only a desperate person would agree to pay the sort of exorbitant interest rates that are applied by the people you represent,that’s slightly disingenuous,Only a desperate person would agree to pay the sort of exorbitant interest rates that are applied by the people JL represents,RA,nodeset6217,30727,30730,115126,False,CL,CL,CL,"Only a desperate person would agree to pay the sort of exorbitant interest rates that are applied by the people you represent,Well, I think that’s slightly disingenuous, if I may say so",True,False,"['only', 'a', 'desperate', 'person', 'would', 'agree', 'to', 'pay', 'the', 'sort', 'of', 'exorbitant', 'interest', 'rate', 'that', 'be', 'apply', 'by', 'the', 'people', 'you', 'represent', 'well', 'I', 'think', 'that', '’', 'slightly', 'disingenuous', 'if', 'I', 'may', 'say', 'so']",34,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
237,237,237,247,"So this activity is, in fact, taking a very unfair advantage of people in a moment of great weakness","Oh, I don’t think that’s true at all","this activity is, in fact, taking a very unfair advantage of people in a moment of great weakness",this activity is not taking advantage of people in a moment of great weakness,CA,nodeset6217,30736,30742,115130,False,CL,JL,JL,"Oh, I don’t think that’s true at all,So this activity is, in fact, taking a very unfair advantage of people in a moment of great weakness",False,True,"['oh', 'I', 'do', 'not', 'think', 'that', '’', 'true', 'at', 'all', 'so', 'this', 'activity', 'be', 'in', 'fact', 'take', 'a', 'very', 'unfair', 'advantage', 'of', 'people', 'in', 'a', 'moment', 'of', 'great', 'weakness']",29,,,,unfair,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
238,238,238,248,"Oh, I don’t think that’s true at all",You don’t pay an interest rate,this activity is not taking advantage of people in a moment of great weakness,You don’t pay an interest rate,RA,nodeset6217,30742,30748,115135,False,JL,JL,JL,"You don’t pay an interest rate,Oh, I don’t think that’s true at all",True,False,"['you', 'do', 'not', 'pay', 'an', 'interest', 'rate', 'oh', 'I', 'do', 'not', 'think', 'that', '’', 'true', 'at', 'all']",17,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
239,239,239,249,You don’t pay an interest rate,The interest rate varies by the amount of the charge for the credit but also the time over which you repay it,You don’t pay an interest rate,The interest rate varies by the amount of the charge for the credit but also the time over which you repay it,RA,nodeset6217,30748,30754,115139,False,JL,JL,JL,"The interest rate varies by the amount of the charge for the credit but also the time over which you repay it,You don’t pay an interest rate",True,False,"['the', 'interest', 'rate', 'vary', 'by', 'the', 'amount', 'of', 'the', 'charge', 'for', 'the', 'credit', 'but', 'also', 'the', 'time', 'over', 'which', 'you', 'repay', 'it', 'you', 'do', 'not', 'pay', 'an', 'interest', 'rate']",29,,,repay,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
240,240,240,250,"So this activity is, in fact, taking a very unfair advantage of people in a moment of great weakness",Only a desperate person would agree to pay the sort of exorbitant interest rates that are applied by the people you represent,"this activity is, in fact, taking a very unfair advantage of people in a moment of great weakness",Only a desperate person would agree to pay the sort of exorbitant interest rates that are applied by the people JL represents,RA,nodeset6217,30736,30730,115144,False,CL,CL,CL,"Only a desperate person would agree to pay the sort of exorbitant interest rates that are applied by the people you represent,So this activity is, in fact, taking a very unfair advantage of people in a moment of great weakness",True,False,"['only', 'a', 'desperate', 'person', 'would', 'agree', 'to', 'pay', 'the', 'sort', 'of', 'exorbitant', 'interest', 'rate', 'that', 'be', 'apply', 'by', 'the', 'people', 'you', 'represent', 'so', 'this', 'activity', 'be', 'in', 'fact', 'take', 'a', 'very', 'unfair', 'advantage', 'of', 'people', 'in', 'a', 'moment', 'of', 'great', 'weakness']",41,,,,unfair,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
241,241,241,251,The interest rate varies by the amount of the charge for the credit but also the time over which you repay it,"So if you borrow some money from me, and you pay it back very quickly, the interest rate will be much higher than if you pay it back over a long period",The interest rate varies by the amount of the charge for the credit but also the time over which you repay it,"if you borrow some money from me, and you pay it back very quickly, the interest rate will be much higher than if you pay it back over a long period",RA,nodeset6217,30754,30760,115147,True,JL,JL,JL,"So if you borrow some money from me, and you pay it back very quickly, the interest rate will be much higher than if you pay it back over a long period,The interest rate varies by the amount of the charge for the credit but also the time over which you repay it",True,False,"['so', 'if', 'you', 'borrow', 'some', 'money', 'from', 'I', 'and', 'you', 'pay', 'it', 'back', 'very', 'quickly', 'the', 'interest', 'rate', 'will', 'be', 'much', 'high', 'than', 'if', 'you', 'pay', 'it', 'back', 'over', 'a', 'long', 'period', 'the', 'interest', 'rate', 'vary', 'by', 'the', 'amount', 'of', 'the', 'charge', 'for', 'the', 'credit', 'but', 'also', 'the', 'time', 'over', 'which', 'you', 'repay', 'it']",54,,,repay,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
242,242,242,252,The interest rate varies by the amount of the charge for the credit but also the time over which you repay it,But the amount it costs you is exactly the same,The interest rate varies by the amount of the charge for the credit but also the time over which you repay it,the amount it costs you is exactly the same,RA,nodeset6217,30754,30766,115147,True,JL,JL,JL,"But the amount it costs you is exactly the same,The interest rate varies by the amount of the charge for the credit but also the time over which you repay it",True,False,"['but', 'the', 'amount', 'it', 'cost', 'you', 'be', 'exactly', 'the', 'same', 'the', 'interest', 'rate', 'vary', 'by', 'the', 'amount', 'of', 'the', 'charge', 'for', 'the', 'credit', 'but', 'also', 'the', 'time', 'over', 'which', 'you', 'repay', 'it']",32,,,repay,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
243,243,243,253,"But we’re talking about vastly enormous interest rates, aren’t we?",We’re not talking of single figures,we’re talking about vastly enormous interest rates,We’re not talking of single figures,RA,nodeset6218,30769,30772,115152,True,CL,CL,CL,"We’re not talking of single figures,But we’re talking about vastly enormous interest rates, aren’t we?",True,False,"['we', '’', 're', 'not', 'talk', 'of', 'single', 'figure', 'but', 'we', '’', 're', 'talk', 'about', 'vastly', 'enormous', 'interest', 'rate', 'be', 'not', 'we']",21,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
244,244,244,254,"But we’re talking about vastly enormous interest rates, aren’t we?","We’re talking hundreds, if not thousands, of per cent, aren’t we?",we’re talking about vastly enormous interest rates,"We’re talking hundreds, if not thousands, of per cent",RA,nodeset6218,30769,30778,115152,True,CL,CL,CL,"We’re talking hundreds, if not thousands, of per cent, aren’t we?,But we’re talking about vastly enormous interest rates, aren’t we?",True,False,"['we', '’', 're', 'talk', 'hundred', 'if', 'not', 'thousand', 'of', 'per', 'cent', 'be', 'not', 'we', 'but', 'we', '’', 're', 'talk', 'about', 'vastly', 'enormous', 'interest', 'rate', 'be', 'not', 'we']",27,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
245,245,245,255,"We’re talking hundreds, if not thousands, of per cent, aren’t we?",Because they’re very short-term loans,"We’re talking hundreds, if not thousands, of per cent",they’re very short-term loans,RA,nodeset6218,30778,30781,115163,False,CL,JL,JL,"Because they’re very short-term loans,We’re talking hundreds, if not thousands, of per cent, aren’t we?",False,True,"['because', 'they', '’', 're', 'very', 'short', 'term', 'loan', 'we', '’', 're', 'talk', 'hundred', 'if', 'not', 'thousand', 'of', 'per', 'cent', 'be', 'not', 'we']",22,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
